filed,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,accepted,prevrpt,detail,instance,nciks,aciks,yr,fik,quarter
20191101,0001654954-19-012269,1654954,ATRION CORP,3841.0,US,TX,ALLEN,75002,ONE ALLENTOWN PARKWAY,,9723909800,US,TX,ALLEN,75002,ONE ALLENTOWN PARKWAY,,US,DE,630821819.0,ALATENN RESOURCES INC,19920703.0,1-LAF,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-01 16:50:00.0,0,1,atri-20190930_htm.xml,1,,19,12269,2019q4
20191101,0001654954-19-012274,1654954,"KNOW LABS, INC.",3829.0,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,206-903-1351,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,US,NV,900273142.0,VISUALANT INC,20070220.0,4-NON,0,930.0,S-1/A,20190630,2019.0,Q3,2019-11-01 17:09:00.0,0,1,knwn-20190630.xml,1,,19,12274,2019q4
20191104,0001654954-19-012348,1654954,MONOPAR THERAPEUTICS,2834.0,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,8473880349,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,US,DE,320463781.0,,,4-NON,0,1231.0,S-1/A,20190630,2019.0,Q2,2019-11-04 19:19:00.0,1,1,mono-20190630.xml,1,,19,12348,2019q4
20191104,0001654954-19-012334,1654954,OXBRIDGE RE HOLDINGS LTD,6331.0,KY,,GEORGETOWN,KY1-9006,"STRATHVALE HOUSE, 2ND FLOOR, PO BOX 469",90 NORTH CHURCH STREET,345-749-7570,KY,,GEORGETOWN,KY1-9006,"STRATHVALE HOUSE, 2ND FLOOR, PO BOX 469",90 NORTH CHURCH STREET,KY,,981150254.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-04 16:06:00.0,0,1,oxbr-20190930.xml,1,,19,12334,2019q4
20191104,0001654954-19-012335,1654954,NAVIENT CORP,6211.0,US,DE,WILMINGTON,19801,123 JUSTISON STREET,SUITE 300,302-283-8000,US,DE,WILMINGTON,19801,123 JUSTISON STREET,SUITE 300,US,DE,464054283.0,NEW CORP,20131205.0,1-LAF,0,1231.0,8-K,20191031,2019.0,FY,2019-11-04 16:11:00.0,0,0,navi-20191231_htm.xml,1,,19,12335,2019q4
20191105,0001654954-19-012380,1654954,"CREXENDO, INC.",4813.0,US,AZ,TEMPE,85281,1615 S. 52ND STREET,,8012270004,US,AZ,TEMPE,85281,1615 S. 52ND STREET,,US,DE,870591719.0,IMERGENT INC,20020710.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-05 17:17:00.0,0,1,cxdo-20190930.xml,1,,19,12380,2019q4
20191106,0001654954-19-012405,1654954,PEOPLES BANCORP OF NORTH CAROLINA INC,6022.0,US,NC,NEWTON,28658-4007,518 WEST C STREET,PO BOX 467,8284645620,US,NC,NEWTON,28658-0467,PO BOX 467,,US,NC,562132396.0,,,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-06 12:24:00.0,0,1,pebk-20190930.xml,1,,19,12405,2019q4
20191106,0001654954-19-012421,1654954,"CELLULAR BIOMEDICINE GROUP, INC.",2836.0,US,NY,NEW YORK,10105,1345 AVENUE OF THE AMERICAS,11TH FLOOR,(347) 905 5663,US,NY,NEW YORK,10105,1345 AVENUE OF THE AMERICAS,11TH FLOOR,US,DE,861032927.0,EASTBRIDGE INVESTMENT GROUP CORP,20061019.0,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-06 16:25:00.0,0,1,cbmg-20190930.xml,1,,19,12421,2019q4
20191106,0001654954-19-012425,1654954,BK TECHNOLOGIES,3663.0,US,FL,WEST MELBOURNE,32904,7100 TECHNOLOGY DRIVE,,321-984-1414,US,FL,WEST MELBOURNE,32904,7100 TECHNOLOGY DRIVE,,US,NV,593486297.0,"BK TECHNOLOGIES, INC.",20180604.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-06 16:32:00.0,0,1,bkti-20190930.xml,1,,19,12425,2019q4
20191107,0001654954-19-012489,1654954,CELCUITY INC.,8071.0,US,MN,MINNEAPOLIS,55446,16305 36TH AVENUE N,SUITE 100,763-392-0767,US,MN,MINNEAPOLIS,55446,16305 36TH AVENUE N,SUITE 100,US,DE,0.0,CELCUITY LLC,20140324.0,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-07 16:47:00.0,0,1,celc-20190930.xml,1,,19,12489,2019q4
20191107,0001654954-19-012494,1654954,PARK CITY GROUP INC,7374.0,US,UT,MURRAY,84107,5282 SOUTH COMMERCE DRIVE,SUITE D292,435-645-2000,US,UT,MURRAY,84107,5282 SOUTH COMMERCE DRIVE,SUITE D292,US,NV,371454128.0,FIELDS TECHNOLOGIES INC,20010626.0,2-ACC,0,630.0,10-Q,20190930,2020.0,Q1,2019-11-07 17:01:00.0,0,1,pcyg-20190930.xml,1,,19,12494,2019q4
20191107,0001654954-19-012480,1654954,LIGHTPATH TECHNOLOGIES INC,3674.0,US,FL,ORLANDO,32826,2603 CHALLENGER TECH CT,SUITE 100,4073824003,,,,,,,US,DE,860708398.0,,,4-NON,0,630.0,10-Q,20190930,2020.0,Q1,2019-11-07 16:02:00.0,0,1,lpth-20190930.xml,1,,19,12480,2019q4
20191107,0001654954-19-012484,1654954,"AUTOWEB, INC.",7370.0,US,FL,TAMPA,33602,400 NORTH ASHLEY DRIVE,SUITE 300,9492254500,US,CA,IRVINE,92612-1400,18872 MACARTHUR BLVD,SUITE 200,US,DE,330711569.0,AUTOBYTEL INC,20100628.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-07 16:21:00.0,0,1,auto-20190930.xml,1,,19,12484,2019q4
20191107,0001654954-19-012467,1654954,COMMUNITY BANCORP /VT,6021.0,US,VT,DERBY,05829,4811 US ROUTE 5,,802-334-7915,US,VT,NEWPORT,05855,4811 US ROUTE 5,,US,VT,30284070.0,,,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-07 14:26:00.0,0,1,cmtv-20190930.xml,1,,19,12467,2019q4
20191107,0001654954-19-012434,1654954,SMITH MIDLAND CORP,3272.0,US,VA,MIDLAND,22728,ROUTE 28,P O BOX 300,5404393266,US,VA,MIDLAND,22728,RT 28,PO BOX 300,US,DE,541727060.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-07 08:02:00.0,0,1,smid-20190930.xml,1,,19,12434,2019q4
20191107,0001654954-19-012431,1654954,"VISTAGEN THERAPEUTICS, INC.",2834.0,US,CA,SOUTH SAN FRANCISCO,94080,343 ALLERTON AVENUE,,650-577-3600,US,CA,SOUTH SAN FRANCISCO,94080,343 ALLERTON AVENUE,,US,NV,205093315.0,"EXCALIBER ENTERPRISES, LTD.",20070906.0,4-NON,0,331.0,10-Q,20190930,2020.0,Q2,2019-11-06 19:58:00.0,0,1,vtgn-20190930.xml,1,,19,12431,2019q4
20191108,0001654954-19-012537,1654954,TEUCRIUM COMMODITY TRUST,6221.0,US,VT,BURLINGTON,05401,THREE MAIN STREET,SUITE 215,802-540-0019,US,VT,BURLINGTON,05401,THREE MAIN STREET,SUITE 215,,,0.0,,,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-08 12:04:00.0,0,1,tct-20190930.xml,1,,19,12537,2019q4
20191108,0001654954-19-012562,1654954,"SUPPORT.COM, INC.",7374.0,US,DE,WILMINGTON,19803,1521 CONCORD PIKE (US 202),SUITE 301,650-556-9440,US,DE,WILMINGTON,19803,1521 CONCORD PIKE (US 202),SUITE 301,US,DE,943282005.0,SUPPORTSOFT INC,20020328.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-08 16:51:00.0,0,1,sprt-20190930.xml,1,,19,12562,2019q4
20191108,0001654954-19-012569,1654954,GREEN PLANET BIO ENGINEERING CO. LTD.,2836.0,US,FL,AVENTURA,33180,20807 BISCAYNE BLVD.,SUITE 203,786-279-2900,US,FL,AVENTURA,33180,20807 BISCAYNE BLVD.,SUITE 203,,,371532842.0,"MONDO ACQUISITION II, INC.",20070308.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-08 17:12:00.0,0,1,gplb-20190930.xml,1,,19,12569,2019q4
20191108,0001654954-19-012570,1654954,PEDEVCO CORP,1311.0,US,TX,HOUSTON,77079,575 N. DAIRY ASHFORD,"ENERGY CENTER II, SUITE 210",855-733-3826,US,TX,HOUSTON,77079,575 N. DAIRY ASHFORD,"ENERGY CENTER II, SUITE 210",US,TX,223755993.0,"BLAST ENERGY SERVICES, INC.",20050610.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-08 17:13:00.0,0,1,ped-20190930.xml,1,,19,12570,2019q4
20191112,0001654954-19-012706,1654954,MONOPAR THERAPEUTICS,2834.0,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,8473880349,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,US,DE,320463781.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 16:06:00.0,0,1,mono-20190930.xml,1,,19,12706,2019q4
20191112,0001654954-19-012717,1654954,SED INTELLIGENT HOME INC.,6500.0,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,301-971-3940,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 210,US,NV,271467607.0,HOMEOWNUSA,20101015.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 16:25:00.0,0,1,sedh-20190930.xml,1,,19,12717,2019q4
20191112,0001654954-19-012726,1654954,"FLUX POWER HOLDINGS, INC.",3690.0,US,CA,VISTA,92081,2685 S. MELROSE DRIVE,,877-505-3589,US,CA,VISTA,92081,2685 S. MELROSE DRIVE,,US,NV,860931332.0,"LONE PINE HOLDINGS, INC",20090415.0,4-NON,0,630.0,10-Q,20190930,2020.0,Q1,2019-11-12 16:32:00.0,0,1,flux-20190930.xml,1,,19,12726,2019q4
20191112,0001654954-19-012739,1654954,"GROWLIFE, INC.",3231.0,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,866-781-5559,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,US,DE,900821083.0,"PHOTOTRON HOLDINGS, INC.",20110309.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 16:40:00.0,0,1,phot-20190930.xml,1,,19,12739,2019q4
20191112,0001654954-19-012740,1654954,HOTAPP BLOCKCHAIN INC.,8742.0,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 450,301-971-3940,US,MD,BETHESDA,20814,4800 MONTGOMERY LANE,SUITE 450,US,DE,454742558.0,"HOTAPP BLOCKCHAIN, INC.",20180104.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 16:42:00.0,0,1,htbc-20190930.xml,1,,19,12740,2019q4
20191112,0001654954-19-012684,1654954,WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,6513.0,US,CA,IRVINE,92614-6404,17782 SKY PARK CIRCLE,,7146625565,US,CA,IRVINE,92614-6404,17782 SKY PARK CIRCLE,,US,CA,330761517.0,,,4-NON,0,331.0,10-Q,20190930,2020.0,Q2,2019-11-12 14:34:00.0,0,1,wncvi7-20190930.xml,1,,19,12684,2019q4
20191112,0001654954-19-012744,1654954,IMAGEWARE SYSTEMS INC,7372.0,US,CA,SAN DIEGO,92128,13500 EVENING CREEK DR. N.,SUITE 550,8586738600,US,CA,SAN DIEGO,92128,13500 EVENING CREEK DR. N.,SUITE 550,US,DE,330224167.0,IMAGEWARE SOFTWARE INC,19991123.0,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 17:01:00.0,0,1,iwsy-20190930.xml,1,,19,12744,2019q4
20191112,0001654954-19-012745,1654954,"KINGSTONE COMPANIES, INC.",6331.0,US,NY,KINGSTON,12401,15 JOYS LANE,,516 374-7600,US,NY,KINGSTON,12401,15 JOYS LANE,,US,DE,362476480.0,DCAP GROUP INC,20050210.0,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 17:02:00.0,0,1,kins-20190930.xml,1,,19,12745,2019q4
20191112,0001654954-19-012701,1654954,LINDE PLC,2810.0,GB,,GUILDFORD,GU27XY,"THE PRIESTLEY CENTRE, 10 PRIESTLEY RD",,00441483242200,GB,,GUILDFORD,GU27XY,"THE PRIESTLEY CENTRE, 10 PRIESTLEY RD",,IE,,0.0,ZAMALIGHT PLC,20170622.0,1-LAF,0,1231.0,8-K,20191031,2019.0,FY,2019-11-12 16:02:00.0,0,0,lin-20191231_htm.xml,1,,19,12701,2019q4
20191112,0001654954-19-012751,1654954,"TG THERAPEUTICS, INC.",2834.0,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,(212) 554-4484,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,US,DE,363898269.0,MANHATTAN PHARMACEUTICALS INC,20030310.0,1-LAF,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 17:28:00.0,0,1,tgtx-20190930_htm.xml,1,,19,12751,2019q4
20191112,0001654954-19-012753,1654954,OCEAN THERMAL ENERGY CORP,4931.0,US,PA,LANCASTER,17603,800 SOUTH QUEEN STREET,,(717) 299-1344,US,PA,LANCASTER,17603,800 SOUTH QUEEN STREET,,US,NV,205081381.0,TETRIDYN SOLUTIONS INC,20060607.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 17:31:00.0,0,1,cpwr-20190930.xml,1,,19,12753,2019q4
20191112,0001654954-19-012743,1654954,PALATIN TECHNOLOGIES INC,2834.0,US,NJ,CRANBURY,08512,4B CEDAR BROOK DRIVE,,609-495-2200,US,NJ,CRANBURY,08512,4B CEDAR BROOK DRIVE,,US,NJ,954078884.0,INTERFILM INC,19930825.0,2-ACC,0,630.0,10-Q,20190930,2020.0,Q1,2019-11-12 16:56:00.0,0,1,ptn-20190930.xml,1,,19,12743,2019q4
20191112,0001654954-19-012748,1654954,FREEDOM HOLDING CORP.,6211.0,US,UT,SALT LAKE CITY,84101,C/O POULTON & YORDAN,324 SOUTH 400 WEST SUITE 250,801-355-2227,US,UT,SALT LAKE CITY,84101,C/O POULTON & YORDAN,324 SOUTH 400 WEST SUITE 250,US,NV,300233726.0,BMB MUNAI INC,20031218.0,2-ACC,0,331.0,10-Q,20190930,2020.0,Q2,2019-11-12 17:19:00.0,0,1,frhc-20190930.xml,1,,19,12748,2019q4
20191112,0001654954-19-012682,1654954,"WNC HOUSING TAX CREDIT FUND VI, L.P., SERIES 13",6513.0,US,CA,IRVINE,92614,17782 SKY PARK CIRCLE,,714-662-5565,US,CA,IRVINE,92614,17782 SKY PARK CIRCLE,,US,CA,202355224.0,,,4-NON,0,331.0,10-Q,20190930,2020.0,Q2,2019-11-12 14:33:00.0,0,1,wncvi13-20190930.xml,1,,19,12682,2019q4
20191112,0001654954-19-012683,1654954,WNC HOUSING TAX CREDIT FUND VI LP SERIES 9,6513.0,US,CA,IRVINE,92614-6404,17782 SKY PARK CIRCLE,,7146625565,US,CA,IRVINE,92614-6404,17782 SKY PARK CIRCLE,,,,330974533.0,,,4-NON,0,331.0,10-Q,20190930,2020.0,Q2,2019-11-12 14:33:00.0,0,1,wncvi9-20190930.xml,1,,19,12683,2019q4
20191112,0001654954-19-012681,1654954,MANUFACTURED HOUSING PROPERTIES INC.,6500.0,US,NC,PINEVILLE,28134,136 MAIN STREET,,704-869-2500,US,NC,PINEVILLE,28134,136 MAIN STREET,,US,NV,510482104.0,MANUFACTURING HOUSING PROPERTIES INC.,20180307.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 14:31:00.0,0,1,mhpc-20190930.xml,1,,19,12681,2019q4
20191112,0001654954-19-012667,1654954,F&M BANK CORP,6022.0,US,VA,TIMBERVILLE,22853,P.O. BOX 1111,,540-896-8941,US,VA,TIMBERVILLE,22853,P. O. BOX 1111,,US,VA,541280811.0,,,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 13:46:00.0,0,1,fmbm-20190930.xml,1,,19,12667,2019q4
20191112,0001654954-19-012652,1654954,SCANDIUM INTERNATIONAL MINING CORP.,1000.0,US,NV,SPARKS,89431,#501 - 1430 GREG STREET,,775-355-9500,US,NV,SPARKS,89431,#501 - 1430 GREG STREET,,CA,BC,0.0,EMC METALS CORP.,20090921.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 11:28:00.0,0,1,scy-20190930.xml,1,,19,12652,2019q4
20191112,0001654954-19-012649,1654954,QUOTEMEDIA INC,7389.0,US,AZ,FOUNTAIN HILLS,85268,17100 E SHEA BLVD,SUITE 230,4809057311,US,AZ,FOUNTAIN HILLS,85268,17100 E SHEA BLVD,SUITE 230,US,NV,912008633.0,QUOTEMEDIA  INC,20030628.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 11:24:00.0,0,1,qmci-20190930.xml,1,,19,12649,2019q4
20191112,0001654954-19-012643,1654954,PGI INC,6500.0,US,MO,ST LOUIS,63105,212 SOUTH CENTRAL,SUITE 100,3145128650,US,MO,ST LOUIS,63105,212 SOUTH CENTRAL,SUITE 100,US,FL,590867335.0,PUNTA GORDA ISLES INC,19900403.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 10:38:00.0,0,1,pgai-20190930.xml,1,,19,12643,2019q4
20191112,0001654954-19-012635,1654954,DYNATRONICS CORP,3841.0,US,UT,SALT LAKE CITY,84121,7030 PARK CENTRE DRIVE,BLDG D,8015687000,US,UT,SALT LAKE CITY,84121,7030 PARK CENTER DR,,US,UT,870398434.0,DYNATRONICS LASER CORP,19920703.0,4-NON,0,630.0,10-Q,20190930,2020.0,Q1,2019-11-12 09:54:00.0,0,1,dynt-20190930.xml,1,,19,12635,2019q4
20191112,0001654954-19-012631,1654954,MYMETICS CORP,2836.0,CH,,EPALINGES,CH-1066,EUROPEAN EXECUTIVE OFFICE,"4, ROUTE DE LA CORNICHE",011-41-21-653-45-35,CH,,EPALINGES,CH-1066,EUROPEAN EXECUTIVE OFFICE,"4, ROUTE DE LA CORNICHE",US,DE,251741849.0,ICHOR CORP,19970407.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 09:03:00.0,0,1,mymx-20190930.xml,1,,19,12631,2019q4
20191112,0001654954-19-012630,1654954,"MOBILESMITH, INC.",7372.0,US,NC,RALEIGH,27607,5400 TRINITY RD,SUITE 208,919-765-5000,US,NC,RALEIGH,27607,5400 TRINITY RD,SUITE 208,US,DE,954439334.0,SMART ONLINE INC,20000504.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 09:03:00.0,0,1,most-20190930.xml,1,,19,12630,2019q4
20191112,0001654954-19-012611,1654954,"TG THERAPEUTICS, INC.",2834.0,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,(212) 554-4484,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,US,DE,363898269.0,MANHATTAN PHARMACEUTICALS INC,20030310.0,1-LAF,0,1231.0,8-K,20191031,2019.0,FY,2019-11-12 07:40:00.0,0,0,tgtx-20191231_htm.xml,1,,19,12611,2019q4
20191112,0001654954-19-012605,1654954,"FITLIFE BRANDS, INC.",2833.0,US,NE,OMAHA,68137,5214 S. 136TH STREET,,402-884-1894,US,NE,OMAHA,68137,5214 S. 136TH STREET,,US,NV,0.0,"BOND LABORATORIES, INC.",20060831.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 07:08:00.0,0,1,ftlf-20190930.xml,1,,19,12605,2019q4
20191112,0001654954-19-012698,1654954,CHROMADEX CORP.,2833.0,US,CA,LOS ANGELES,90024,10900 WILSHIRE BLVD,SUITE 600,310-388-6706,US,CA,LOS ANGELES,90024,10900 WILSHIRE BLVD,SUITE 600,US,DE,262940963.0,"CODY RESOURCES, INC.",20070112.0,2-ACC,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-12 16:02:00.0,0,1,cdxc-20190930.xml,1,,19,12698,2019q4
20191113,0001654954-19-012846,1654954,"KRAIG BIOCRAFT LABORATORIES, INC",2820.0,US,MI,ANN ARBOR,48104,2723 SOUTH STATE STREET,SUITE 150,(734) 619-8066,US,MI,ANN ARBOR,48104,2723 SOUTH STATE STREET,SUITE 150,US,WY,830459707.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 16:13:00.0,0,1,kblb-20190930.xml,1,,19,12846,2019q4
20191113,0001654954-19-012848,1654954,WILLAMETTE VALLEY VINEYARDS INC,2080.0,US,OR,TURNER,97392,8800 ENCHANTED WAY S E,,5035889463,US,OR,TURNER,97392,8800 ENCHANTED WAY SE,,US,OR,930981021.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 16:20:00.0,0,1,wvvi-20190930.xml,1,,19,12848,2019q4
20191113,0001654954-19-012841,1654954,"HIREQUEST, INC.",7363.0,US,SC,GOOSE CREEK,29445,111 SPRINGHALL DRIVE,,(843) 723-7400,US,SC,GOOSE CREEK,29445,111 SPRINGHALL DRIVE,,US,DE,912084501.0,"COMMAND CENTER, INC.",20060403.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 15:58:00.0,0,1,hqi-20190929.xml,1,,19,12841,2019q4
20191113,0001654954-19-012855,1654954,ENDRA LIFE SCIENCES INC.,3845.0,US,MI,ANN ARBOR,48105,3600 GREEN COURT,SUITE 350,734-335-0468,US,MI,ANN ARBOR,48105,3600 GREEN COURT,SUITE 350,US,DE,260579295.0,ENDRA INC.,20160805.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 17:03:00.0,0,1,ndrau-20190930.xml,1,,19,12855,2019q4
20191113,0001654954-19-012851,1654954,INSIGNIA SYSTEMS INC/MN,7310.0,US,MN,MINNEAPOLIS,55445,8799 BROOKLYN BLVD.,,7633926200,US,MN,MINNEAPOLIS,55445,8799 BROOKLYN BLVD.,,US,MN,411656308.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 16:39:00.0,0,1,isig-20190930.xml,1,,19,12851,2019q4
20191113,0001654954-19-012832,1654954,"SUNSHINE BIOPHARMA, INC",8731.0,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,514-426-6161,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,US,CO,205566275.0,"MOUNTAIN WEST BUSINESS SOLUTIONS, INC",20071030.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 14:55:00.0,0,1,sbfm-20190930.xml,1,,19,12832,2019q4
20191113,0001654954-19-012784,1654954,TRIO-TECH INTERNATIONAL,3559.0,US,CA,VAN NUYS,91406,16139 WYANDOTTE ST.,,818-787-7000,US,CA,VAN NUYS,91406,16139 WYANDOTTE ST.,,US,CA,952086631.0,TRIO TECH INTERNATIONAL,19920703.0,4-NON,0,630.0,10-Q,20190930,2020.0,Q1,2019-11-13 09:32:00.0,0,1,trt-20190930.xml,1,,19,12784,2019q4
20191113,0001654954-19-012829,1654954,COMMONWEALTH INCOME & GROWTH FUND VI,7350.0,US,FL,CLEARWATER,33755,400 CLEVELAND STREET,7TH FLOOR,1-877-654-1500,US,FL,CLEARWATER,33755,400 CLEVELAND STREET,7TH FLOOR,US,PA,204115433.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 14:39:00.0,0,1,cigf6-20190930.xml,1,,19,12829,2019q4
20191113,0001654954-19-012828,1654954,COMMONWEALTH INCOME & GROWTH FUND V,7350.0,US,FL,CLEARWATER,33755,400 CLEVELAND STREET 7TH FL,,7274500750,US,FL,CLEARWATER,33755,400 CLEVELAND STREET 7TH FL,,,,0.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 14:36:00.0,0,1,cigf5-20190930.xml,1,,19,12828,2019q4
20191113,0001654954-19-012806,1654954,DATA I/O CORP,3825.0,US,WA,REDMOND,98052,"6645 185TH AVE NE, SUITE 100",,4258676922,US,WA,REDMOND,98052,"6645 185TH AVE NE, SUITE 100",,US,WA,910864123.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 11:29:00.0,0,1,daio-20190930.xml,1,,19,12806,2019q4
20191113,0001654954-19-012790,1654954,INFINITE GROUP INC,7370.0,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,5853850610,US,NY,PITTSFORD,14534,80 OFFICE PARK WAY,,US,DE,521490422.0,INFINITE MACHINE CORP,19971015.0,4-NON,0,1231.0,10-Q/A,20190930,2019.0,Q3,2019-11-13 10:25:00.0,0,1,imci-20190930.xml,1,,19,12790,2019q4
20191113,0001654954-19-012772,1654954,"RUMBLEON, INC.",7371.0,US,TX,COPPELL,75019,1350 LAKESHORE DRIVE,SUITE 160,469-250-1185,US,TX,COPPELL,75019,1350 LAKESHORE DRIVE,SUITE 160,US,NV,463951329.0,"SMART SERVER, INC",20140114.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 07:48:00.0,0,1,rmbl-20190930.xml,1,,19,12772,2019q4
20191113,0001654954-19-012830,1654954,"COMMONWEALTH INCOME & GROWTH FUND VII, LP",7350.0,US,PA,CHADDS FORD,19317,2 CHRISTY DRIVE,SUITE 200,610-594-9600,US,PA,CHADDS FORD,19317,2 CHRISTY DRIVE,SUITE 200,US,PA,263733264.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-13 14:42:00.0,0,1,cigf7-20190930.xml,1,,19,12830,2019q4
20191114,0001654954-19-013000,1654954,"CBA FLORIDA, INC.",8071.0,US,NV,LAS VEGAS,89119,1857 HELM DRIVE,,(702) 914-7250,US,NV,LAS VEGAS,89119,1857 HELM DRIVE,,US,FL,651078768.0,"CBA, INC.",20180521.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-14 16:32:00.0,1,1,cbai-20190930.xml,1,,19,13000,2019q4
20191114,0001654954-19-013001,1654954,"TENAX THERAPEUTICS, INC.",8731.0,US,NC,MORRISVILLE,27560,ONE COPLEY PARKWAY,SUITE 490,919-806-4414,US,NC,MORRISVILLE,27560,ONE COPLEY PARKWAY,SUITE 490,US,DE,262593535.0,"OXYGEN BIOTHERAPEUTICS, INC.",20080703.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-14 16:32:00.0,0,1,tenx-20190930.xml,1,,19,13001,2019q4
20191114,0001654954-19-013003,1654954,LIBERATED SYNDICATION INC.,4832.0,US,PA,PITTSBURGH,15213,"5001 BAUM BLVD., SUITE #770",,412-621-0902,US,PA,PITTSBURGH,15213,"5001 BAUM BLVD., SUITE #770",,US,NV,475224851.0,,,4-NON,0,1231.0,10-Q,20190930,2018.0,Q3,2019-11-14 16:32:00.0,0,1,lsyn-20190930.xml,1,,19,13003,2019q4
20191114,0001654954-19-013006,1654954,AEROCENTURY CORP,7359.0,US,CA,BURLINGAME,94010,1440 CHAPIN AVE STE 310,,6503401888,US,CA,BURLINGAME,94010,1440 CHAPIN AVENUE SUITE 310,,US,DE,943263974.0,AEROMAX INC,19970331.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-14 16:39:00.0,0,1,acy-20190630.xml,1,,19,13006,2019q4
