,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
InsuranceExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132620.0,,,9500.0,
RegulatoryAndTransferAgentFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91846.0,,,,
FairValueGainLossOnDerivativeLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454000.0,,,,,454000.0,,,,
OtherFeeAndCommissionExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126344.0,,,,
OtherFinanceIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000.0,,,,,15531000.0,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,
LossOnSettlementOfConvertibleNotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,-100000.0,
GainOnSaleOfNetSmelterReturnRoyalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7067703.0,,,7067703.0,
GainLossOnAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423338.0,,,,
ShareholderAndInvestorRelations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210718.0,,,,
TelephoneExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,
TechnicalConsultants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81854.0,,,,
RealizedLossOnSaleOfMarketableSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868340.0,,,,
BadDebtExpense,,,,,,,,,,,,,,,,,,,,6946970.0,,,,,,,,,,,,,,,,,,,,82042.0,,,-20206.0,
AdjustmentToFinancialContractLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000.0,,,,
FairMarketValueAdjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3334120.0,,,3334120.0,
InterestExpenseLesseeAssetsUnderCapitalLease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.0,,,,
GainLossArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-312934.0,,,,
GainsLossesOnWrite-OffOfAssociate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-310484.0,,,,
GainsLossesOnWrite-OffOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116352.0,,,,
ShareIssueRelatedCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765867.0,,,,
ProjectInvestigationExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362655.0,,,,
GainsLossesOnWrite-OffOfDeposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,,,,
DiscretionarySuccessBonuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5224284.0,,,,
GainsLossesOnChangeInDerivativeLiabilityWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557086.0,,,,
OtherFinanceIncomeCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18401000.0,,,,,-13000000.0,,,,
ResearchAndDevelopmentArrangementContractToPerformForOthersCompensationEarned,,,,,,,,,,,,,615000.0,,615000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingLeasesIncomeStatementContingentRevenue,,,,,,,,,,,,,42682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutomobileExpense,,,,,,,,,,,,,1223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TechnicalServices,,,,,,,,,,,,,3001866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appraisals,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BankServiceCharges,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OptionsReceiptsInExcessOfPropertyValue,,,,,,,,,,,,,-450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ResearchAndDevelopmentArrangementContractToPerformForOthersCostsIncurredGross,,,,,,,,,,,,,233206.0,,355863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ResearchAndDevelopmentInProcess,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contributions,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingLeasesRentExpenseContingentRentals,,,,,,,,,,,,,54739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuesAndSubscriptions,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SubsidyIncome,,,,,,,,,,,,,1426963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TechnicalServicesCost,,,,,,,,,,,,,423983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UtilitiesOperatingExpenseProductsAndServices,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeBeforeNoneControllingInterestsAndGainOnEquityInvestmentsInAffiliatesNetIncome,,,,,,,,,,,,,6361891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RestatementOfPriorYearIncomeNetOfTax,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnEquityInvestmentsInAffiliatesDueToProportionalSharesOfTheAffiliatesNetIncomeLoss,,,,,,,,,,,,,1023349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeBeforeNonControllingInterests,,,,,,,,,,,,,3255074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NonControllingInterestsInNetIncomeOfSubsidiary,,,,,,,,,,,,,-901877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEIGHTEDAVERAGENUMBEROFSHARESOUTSTANDINGBASICANDDILUTED,,,,,,,,,,,,,40096940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,,,,,,,,,169452.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDisposalOfWaterRights,,,,,,,,,,,,,-548701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,,,,,,,-508000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeIncludingNonControllingInterest,,,,,,,,,,,,,3754048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TranslationAdjustments,,,,,,,,,,,,,1483308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeAttributableToNon-ControllingInterest,,,,,,,,,,,,,964652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeAttributableToCTFO,,,,,,,,,,,,,7874167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertiesBeforeApplicableIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
LossOnSaleOfZhongtian,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300000.0,,,,,,,,,,,,,,,,
ConstructionAndDevelopmentCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,7442000.0,3475000.0,,,,,,,,,,,,,,,
AutomobileExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014.0,,,,,,,,,,,,,,,,
AcquisitionCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000.0,0.0,,,,,,,,,,,,,,,
OtherNoncashIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9450.0,-1515000.0,,,,,,,,,,,,,,,
ImpairmentOfGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6786928.0,,,,,,,,,,,,,,,,
LossFromWriteDownOfOtherReceivable,,,,,,,,,,,,,,,,,,,,,,,,2762411.0,,,,2762411.0,,,,,,,,,,,,,,,,
UnrealizedGainOnAvailableForSaleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30000.0,117000.0,,,,,,,,,,,,,,,
NetLossAttributableToTheCompanyContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24087098.0,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667853.0,,,,,,,,,,,,,,,,
IncomeTaxExpenseFromDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210658.0,,,,,,,,,,,,,,,,
LessNetIncomeLossAttributableToTheNonControllingInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
NetIncomeLossAttributableToTheCompanyDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,-725063.0,,,,,,,,,,,,,,,,
DiscontinuedMineralClaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
RevenueNetOfRoyalties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175909000.0,,,,,,,,,
InvestorRelationsAndMarketingCommunicationsExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4164090.0,,,,,,,,,
CorporateDevelopmentAndDueDiligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327508.0,,,,,,,,,
RevenueOthersRelatedParties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
ImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLossExplorationAndEvaluationAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87749.0,,,,,,,,,
GainsLossesOnDisposalsOfOtherNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806714.0,,,,,,,,,
MarkToMarketGainLossOnConvertibleDebentures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27522985.0,,,,,,,,,
GainsLossesOnFinancialAssetsAtFairValueThroughProfitOrLossDesignatedAsUponInitialRecognition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
ConvertibleDebentureIssuanceCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811146.0,,,,,,,,,
ExplorationPartnerFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,,,,,,,,,
AcquisitionrelatedCostsRecognisedAsExpenseForTransactionRecognisedSeparatelyFromAcquisitionOfAssetsAndAssumptionOfLiabilitiesInBusinessCombination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565079.0,,,,,,,,159563.0,
WriteoffOfMineralInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-238670.0,,,,0.0,,,,,,,,,
ImpairmentLossRecognisedInProfitOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,,,,,,
LossesOnDisposalsOfPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
ReclassificationOfCurrencyTranslationAdjustmentOnDivestitureOfSubsidiaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
Accretion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127000.0,,,,,,,,,
OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
WriteDownOfMineralProperty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,,,,,,,,,,,,,,,
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-500000.0,,,,,,,,,,,,,,,
ManagementAndConsultingFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111364.0,
ProductionAndMaintenanceCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728309.0,
AdvancedRoyaltyPaymentsAndProductionExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171745.0,
GeneralExplorationExpenditures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229536.0,
FinancingCostsNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479548.0,
GainLossOnSettlementOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3086.0,,-3086.0,
MarkToMarketOfDerivativeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695432.0,
GainLossOnSettlement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,
ImpairmentLossRecognisedInProfitOrLossIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315678.0,
GainLossOnSettlementOfLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-477987.0,
InterestExpenseOnLeaseLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58028.0,
GainOnDisposalOfMineralProperty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65651.0,
GainLossOnSettlementOfConvertibleDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99547.0,
IncomeFromSubleaseOfOffice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39937.0,
LegalFee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43691.0,
DevelopmentCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399720.0,
KeyManagementPersonnelCompensationSharebasedPayment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255902.0,
IncomeLossOnDispositionOfExplorationAndEvaluationAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156012.0,
ReclassificationAdjustmentsOnChangeInValueOfForeignCurrencyBasisSpreadsNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46244.0,
LossOnContracts,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnWarrantDerivativeLiability,,,,,,,,,,,,,,,9288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommunicationsAndInformationTechnology,,,,,,,,,,,,,,,,,,,,52093.0,,,,,,,,,,,,,,,,,,,,,,,,
ReversalOfPriorPeriodLiabilities,,,,,,,,,,,,,,,,,,,,171676.0,,,,,,,,,,,,,,,,,,,,,,,,
WriteDownMineralPropertyCosts,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,,,,,,,,,-5057677.0,,,,,,,,,,,,,,,,,,,,,,,,
CHGSsShareOfNetLossOfANonConsolidatedEntity,,,,,,,,,,,,,,,,,,,,-59143.0,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,11809.0,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveLossBeforeNonControllingInterest,,,,,,,,,,,,,,,,,,,,-13302471.0,,,,,,,,,,,,,,,,,,,,,,,,
RevenuesFromUnrelatedPartyNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47870589.0,,,,,,,,,,,,,
LoanBasedInterestAndFeesReceived,,,,,,,,,4214000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfGoodsSoldDepreciationDepletionAndAmortization,,,,,,,,,4648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProductPurchasesAndProductionCosts,,,,,,,,,143225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromDivestitureOfBusinesses,,,,,,,,,-455000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,,,-128762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeightedAverageSharesOutstandingBasicAndDiluted,,,,,,,,,29880571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExtinguishmentsOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PenaltyForLateDeliveryOfShares,,,,,,,,,-982010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5370.0,,,
GeologyExpenses,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
EnvironmentalTestingExpenses,,,,,,,,,,,,,,,,,,,,,,,,28210.0,,,,,,,,,,,,,,,,,,,,
MineralPropertiesExpenses,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssuedFifteen,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
LossOnDeposit,,,,,,,,,,,,,,,,,,,,,,,,-50000.0,,,,,,,,,,,,,,,,,,,,
