,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
RefinancingOfShortTermObligationsWithLongTermDebtLessCurrentMaturities,,,,,,,,,3274129.0,849992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExtinguishmentOfDebtFromRelatedParties,,,,,,,,,223000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfCommonStockToAcquireTreKronor,,,,,,,,,2825000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareSubscriptionsSharesIssued,,,,,,,,,,26360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentOfNonControllingInterestToRedemptionValue,,,,,,,,,,118000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnSaleOfDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,,-12621.0,,,,0.0,,,,0.0,,,,,,,,,,,
LossOnDisposalOfConsolidatedEntities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575956.0,,,0.0,,,,,,,,
LossOnSaleOfDepositsForLandUseRight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762033.0,,,0.0,,,,,,,,
ChangeInFairValueOfWarrantLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,5657988.0,,,,,,,,
ProceedsFromSaleOfOtherAssetsInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,800000.0,,,,0.0,,,0.0,0.0,,,350000.0,,,,,,,,
ForgivenessOfDebtByRelatedParty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300988.0,,,0.0,,,,,,,,
DistributionOfSubsidiaryToShareholder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29136.0,,,0.0,,,,,,,,
ExpensesPaidByRelatedParty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
GainOnWrittenOffOfNonControllingInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,12930.0,,,,12930.0,,,,,,,,,,,
CommonStockIssuedInExchangeForAReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000.0,,,,0.0,,,,,,,,,,,
PropertyPlantAndEquipmentAdditionsNotYetToPay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220837.0,225417.0,223019.0,,,,,,,,,,,
InvestmentInBiznestSJointCompany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45179.0,,,0.0,,,,,,,,
PropertyPlantAndEquipmentTransferredFromConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
CashReceivedFromSaleOfZhongtianAndGeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-12312378.0,,,,,,,,
IncreaseDecreaseInAssetsHeldForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-45052000.0,,,0.0,,,,,,,,
CashPaidToWarrantHolders,,,,,,,,,,,,,,,,,,,,,,,,,,,,542806.0,,,,0.0,,,542806.0,,,,,,,,
LessCashAndCashEquivalentsFromDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038900.0,,,,4499343.0,,,,,,,,,,,
CashAndCashEquivalentsFromContinuingOperationsEndOfPeriod,,,,,,,,,,,,,,,,,,,,,,,,,,,,3786846.0,,,,3786846.0,,,3260808.0,,,,,,,,
CostMethodInvestmentsRealizedGains,,,,,,,,,,,,,,,,,,52159.0,,,,,,,,,,,,,,,,,,,,,,,,,
ExpensesPaidOnBehalfOfCompany,,,,,,,,,,,,,,,,,,36455.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ShareBasedCompensationExpenseNonEmployees,,,,,,,,,,,,,,,,,,4767.0,,,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDeb,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnSettlementOfDebtAndExtinguishingOfOilAndGasLeases,,,,,,,,,,,,,,,,,,286855.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
LossOnConversionOfDebtLessDiscount,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockAndOptionsIssuedForCollateralAndExtensionOfDebt,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
PaymentsOfDeferredFinanceFeesPaid,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
LossOnImpairmentOfAssets,,,,,,,,,,,,,,,,,,1174833.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
NoncashLossOnSettlementOfDebt,,,,,,,,,,,,,,,,,,6428908.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
InterestExpenseInConnectionWithInducedConversion,,,,,,,,,,,,,,,,,,0.0,,262032.0,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInReceiptsInAdvanceAndOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,-2299.0,,,,,,,,,,,,,,,,,,,,,,,,,
RefundOfPrepaymentsForColdStudios,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
PrepaidRoyaltiesOne,,,,,,,,,,,,,,,,,,0.0,,-99980.0,,,,,,,,,,,,,,,,,,,,,,,
ProceedFromSalesOfInvestment,,,,,,,,,,,,,,,,,,84000.0,,,,,,,,,,,,,,,,,,,,,,,,,
RoyaltyAndLicenseFees,,,,,,,,,,,,,,,,,,196765.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireOilAndGasPropertyAndEquipment,,,,,,,,,,,,,,,,,,281802.0,,256802.0,,,,,,,,,,,,,,,,,,,,,,,
PurchasesOfPropertyAndEquipmentFinancedWithLongTermDebt,,,,,,,,,,,,,,,,,,83644.0,,,,,,,,,,,,,,,,,,,,,,,,,
ShareBasedPaymentToNonEmployees,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromSecuredNotesPayable,,,,,,,,,,,,,,,,,,0.0,,2065177.0,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfCommonStockAndStockOptions,,,,,,,,,,,,,,,,,,3608242.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
InterestPaymentOnDebtMadeWithAggregateRockStockpiiles,,,,,,,,,,,,,,,,,,7572.0,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockIssuedForRoundingShares,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,
DiscountsArisingFromLoansPayable,,,,,,,,,,,,,,,,,,23705.0,,,,,,,,,,,,,,,,,,,,,,,,,
ConversionOfRelatedPartyPayablesToCommonStock,,,,,,,,,,,,,,,,,,0.0,,3984999.0,,,,,,,,,,,,,,,,,,,,,,,
SharesReceivedForSettlementOfLoansReceivable,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
ReceivableFromDisposalOfFuzhouYada,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsForAmortizationOfPatentsIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156960.0,,,,,
AmortisationIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125000.0,,,43543.0,239924.0,,,,
LossOnDisposalAndAbandonmentOfAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613000.0,,,613000.0,,,,,
IncreaseDecreaseInAssetRetirementObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16973.0,,,,,
ImpairmentLossRecognisedInProfitOrLossIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43543.0,,,,,
AdjustmentsForShareOfNetLossRelatedToJointVenture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000.0,,,,,
GainOnCashFlowHedgeIneffectiveness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788000.0,,,1836000.0,,,,,
ProvisionsForDoubtfulAccount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,
ChangeInFairValueWarrantDerivativeLiability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114793.0,,,,,
AdjustmentsForLossesGainsOnDisposalOfNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-186000.0,,,-9094000.0,-536000.0,,,-186000.0,
WriteDownOfCapitalizedDevelopmentCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
ConversionOfConvertibleDebentures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16000.0,,,,-16000.0,
AdjustmentsForUndistributedProfitsOfAssociates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6114000.0,,,-9013000.0,,,,,
AccretionExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514560.0,,,,,
AdjustmetnsForAcquisitionCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4893000.0,,,,,
DebtModificationAndExtinguishmentCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6689000.0,,,-3802000.0,,,,,
AdjustmentsForWriteOffOfIVAReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,194000.0,,,,,
UnrealizedGainLossOnCashFlowHedgingInstruments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1621000.0,,,-1362000.0,,,,,
ConvertibleDebentureInterestConverted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47435.0,,,,,
AdjustmentsForWriteOffOfMineralProperties1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233000.0,,,,,
AdjustmentsForLossGainOnAcquisitionOfInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8379000.0,,,2099000.0,,,,,
PaymentsOfOtherEquityInstruments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
AdjustmentsForWriteDownOfInventoryToNetRealizableValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676000.0,,,,,
AdjustmentsForShareIssuanceRelatedToLicenseAmendment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,
PaymentsToAcquireReclamationBond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11444.0,,,,,
GainsLossesOnConversionOfConvertibleDebentures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1009680.0,,,,,
AdjustmentsForNetGainOnDisposalOfInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410000.0,,,703000.0,,,,,
GainsOnChangeInFairValueOfDerivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269000.0,,,,,
AdjustmentForLossesGainsOnSalesOfInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
AdjustmentsForLossOnAvailableForSaleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72000.0,,,-72000.0,,,,,
BorrowingsInterestRate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,,,,,
AdjustmentsForNetGainLossOnDilutionOfInvestmentsInAssociates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30560000.0,,,30560000.0,,,,,
ImpairmentLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,9200000.0,,,,,
GainLossArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
IncomeTaxesPaidClassifiedAsOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000.0,,,6116000.0,,,,,
AdjustmentsForWriteDownOfAvailableForSaleFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000.0,,,,,
ProvisionForLoanLeaseAndOtherLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
AdjustmentsForChangeInFairValueOfFinancialAssetsAtFairValueThroughProfitAndLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1665000.0,,,-1665000.0,,,,,
AdjustmentsForEffectOfExchangeRateChangesOnShortTermInvestmentsOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
AdjustmentsForSharesIssuedForLegalSettlement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62500.0,,,,,
EffectOfExchangeRateChangesOnCashAndCashEquivalentsOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4700000.0,,,,,
PurchaseOfMiningAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76303000.0,,,,8598.0,
SettlementOfRestrictedShareUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5539000.0,,,5539000.0,,,,,
IncreaseDecreaseInEquipmentInstallmentPlanReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4588000.0,,,4588000.0,,,,,
AdjustmentsForGainOnSettlementOfAccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60623.0,,,,,
ProvisionUsedOtherProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138000.0,,,-320000.0,,,,,
JointVentureTransactionCostsPaidClassifiedAsInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795000.0,,,,,
DividendsReceivedClassifiedAsOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,,,,,
ProceedsFromDisposalOrMaturityOfAvailableforsaleFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000.0,,,72000.0,,,,7951000.0,
PurchaseOfOtherLongtermAssetsClassifiedAsInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416000.0,,,2942000.0,,,,,
AdjustmentsForIncreaseDecreaseInOtherOperatingPayables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2870648.0,,,,,
CashAndCashEquivalentsDerecognizedOnLossOfControlClassifiedAsInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24368000.0,,,,,
ProceedsFromRedemptionOfLongTermDeposits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000.0,,,49000.0,,,,,
CashPaymentsForFuturesContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1400000.0,,,,,
PaymentsToAcquireOrRedeemEntitysShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3406000.0,,,7657000.0,,,,,
PaymentsForAcquisitionCostsNetOfCashAcquired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022000.0,,,,,
AdjustmentsForDecreaseIncreaseInReceivablesFromTaxesOtherThanIncomeTaxNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6383000.0,,,1893000.0,,,,,
PaymentsToPurchaseShareCapitalHeldInTrust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3062000.0,,,,,
PaymentsForDecommissioningRestorationAndRehabilitationCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900000.0,,,,,
DecreaseIncreaseInDevelopmentCostsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324016.0,,,,,
TaxesPaidOnNetSettlementOfRestrictedShareUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722000.0,,,,,
PaymentsForSettlementOfDerivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049000.0,,,,,
AccountsPayableTransferredToAdvancesFromShareholders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,38791.0,,,,,
RepaymentOfCreditFacility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,9000000.0,,,,,
PurchaseProceedsFromPurchaseOfShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10000000.0,,,,,
CashFlowsFromUsedInOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000000.0,,,,,
RepaymentsOfConvertibleDebt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258750000.0,,,,,
CashAndCashEquivalentsInSubsidiaryOrBusinessesAcquiredOrDisposed2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-621430000.0,,,-621430000.0,,,,,
ProceedsFromLinesOfCredit1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000000.0,,,,,
SettlementOfDerivativeFinancialInstruments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21072000.0,,,21072000.0,,,,,
RepaymentsOfLinesOfCredit1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000.0,,,,,
ProceedsFromConvertibleDebenturesClassifiedAsFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromBorrowingsNetOfTransactionCostsClassifiedasFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68224000.0,,,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23931000.0,,,33157000.0,,,,,
ProceedsFromSalesOrMaturityOfFinancialInstrumentsClassifiedAsInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71090000.0,,,27043000.0,,,,,
BorrowingCostsCapitalised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28100000.0,,,,,
PurchaseOfRoyaltyInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80119000.0,,,80119000.0,,,,,
PaymentsForCapitalizedDevelopmentCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125218.0,,,,,
ProceedsFromSaleOfAStreamInterestClassifiedAsInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159383000.0,,,,,
RepaymentOfScotiaDebtFacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32072000.0,,,,,
IncomeTaxesReceived,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000.0,,,116000.0,,,,,
RepaymentOfPrimerosDebtFacilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106110000.0,,,,,
ProceedsFromRecoveryOfDeferredDevelopmentCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643901.0,,,,,
InterestAndCommitmentFeesPaidClassifiedAsFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20623000.0,,,36878000.0,,,,,
ProceedsFromSalesOfInterestsInAssociates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96500000.0,,62000000.0,,,
ShareholdersDebtConversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000.0,,,,,
ProceedsFromEquipmentFinancingObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,7894000.0,,,,,
PaymentOfAdditionalAcquisitionOfExplorationAndEvaluationAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200000.0,,,,,
CashOutflowForSharesRepurchasedAndCancelled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386000.0,,,,,
ProceedsFromCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,180000.0,550000.0,,,550000.0,
RepaymentsOfCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000.0,,,,,
ProceedsFromConvertibleDebentureInterestAccrued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125328.0,,,,,
ProceedsFromContributionsOfNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292000.0,,,1292000.0,,,,,
CommonSharesIssuedForFutureServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,,,
CancellationOfTreasuryShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1822000.0,,,,,
ShorttermInvestmentsClassifiedAsCashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37551000.0,,,40730000.0,,,,,
AgentWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28458.0,,,,,
PaymentsForRepurchaseOfEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567000.0,,,1675000.0,,,,,
RepaymentsOfLongtermLinesOfCredit1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100000.0,,,,,
SupplementalCashFlowInformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-149862000.0,,,-149862000.0,,,,,
ProceedsFromIssueOfFlowThroughOrdinaryShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15100000.0,,,,,
SharesIssuedOnSettlementOfAccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295312.0,,,,,
SharesIssuedOnSettlementOfWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21909.0,,,,,
SharesIssuedOnSettlementOfLegalClaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62500.0,,,,,
ReceivableFromGPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600000.0,,,,,
NonCashConvertibleDebenturesConvertedIntoCommonShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108827.0,,,,,
IssuanceOfNonTransferableSharePurchaseWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765795.0,,,,
IssuanceOfNonTransferableValueOfPurchaseWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233275.0,,,,
NonCashInterestPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483622.0,,,,
NumberOfSharesIssuedOnSettlementOfLoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000.0,,,,
SharesIssuedOnSettlementOfLoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65192.0,,,,
InventoryImpairmentLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.0,,,,
NumberOfSharesIssuedOnPurchaseOfSilverState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500000.0,,,,
WriteDownOfAssetsInDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24049343.0,,,,
CapitalLossGainNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5000.0,,,
AdjustmentsForUnrealizedGainOnMarketableSecuritiesPreviouslyRecognized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862000.0,,,-862000.0,
SharesIssuedOnPurchaseOfSilverState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8951375.0,,,,
OperatingLeaseCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203000.0,,,,
NumberOfSharesIssuedOnConvertibleDebentureSubscriptionReceiptsNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36850000.0,,,,
GainOnSaleOfNetSmelterReturnRoyalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7067703.0,,,7067703.0,
AdjustmentsForAmortisationLicensesExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603718.0,,,,
SharesIssuanceOfConsultingServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55044.0,,,,
GainLossOnBusinessAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423338.0,,,,
AdjustmentsForIncreaseDecreaseInTaxesReceivablePayableNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666000.0,,,,7881000.0,,,,
AdjustmentsForImpairmentOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328010.0,,,328010.0,
SharesIssuedOnConvertibleDebentureSubscriptionReceiptsNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25479998.0,,,,
FairMarketValueAdjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3334120.0,,,3334120.0,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-238000.0,,,,
NumberOfSharesIssuedOnExerciseOfEffSharePaymentNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940810.0,,,,
AdjustmentsForUnrealizedLossGainOnWarrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111000.0,,,,-6748000.0,,,,
RealizedLossOnSaleOfMarketableSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868340.0,,,,
LossOnSettlementOfConvertibleNotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100000.0,,,,0.0,,,-100000.0,
AdjustmentsForBadDebts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10020.0,,,-20206.0,
GainsLossesOnAvailableforsaleFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-253000.0,,,-253000.0,
SharesIssuedOnExerciseOfEffSharePaymentNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832162.0,,,,
AdjustmentsForNon-CashListingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4130557.0,,,,
